"CustomerID","Country","PurchaseCount","LifetimeValue","AvgOrderValue","CustomerSegment"
"12384","Switzerland",2,212.74,7.88,"Occasional"
"13455","United Kingdom",2,212.72,4.62,"Occasional"
"15140","United Kingdom",7,212.62,2.66,"Regular"
"14720","United Kingdom",3,212.55,5.74,"Occasional"
"12693","Germany",4,212.17,5.44,"Occasional"
"17392","United Kingdom",2,211.91,3.42,"Occasional"
"17272","United Kingdom",4,211.85,1.86,"Occasional"
"13667","United Kingdom",1,211.83,2.43,"Occasional"
"15349","United Kingdom",2,211.7,2.94,"Occasional"
"12576","Poland",5,211.6,2.4,"Regular"
"16253","United Kingdom",2,211.44,1.72,"Occasional"
"15128","United Kingdom",4,211.29,2.07,"Occasional"
"12609","Germany",3,211.07,3.52,"Occasional"
"16042","United Kingdom",5,211.07,2.97,"Regular"
"14382","United Kingdom",1,211.0,1.61,"Occasional"
"15329","United Kingdom",3,210.55,3.69,"Occasional"
"15722","United Kingdom",5,210.28,3.05,"Regular"
"13884","United Kingdom",5,210.25,3.56,"Regular"
"15660","United Kingdom",9,210.13,2.33,"Regular"
"14970","United Kingdom",4,209.93,6.17,"Occasional"
"13243","United Kingdom",1,209.81,3.62,"Occasional"
"14232","United Kingdom",5,209.74,1.82,"Regular"
"14034","United Kingdom",3,209.55,2.35,"Occasional"
"17917","United Kingdom",3,209.44,2.23,"Occasional"
"12377","Switzerland",2,209.35,2.72,"Occasional"
"12710","Germany",3,209.32,2.72,"Occasional"
"15060","United Kingdom",4,209.13,1.73,"Occasional"
"17481","United Kingdom",4,209.05,2.55,"Occasional"
"13324","United Kingdom",10,208.97,2.79,"VIP"
"14364","United Kingdom",8,208.8,3.03,"Regular"
"15353","United Kingdom",2,208.71,3.31,"Occasional"
"16208","United Kingdom",2,208.51,3.16,"Occasional"
"13717","United Kingdom",6,208.43,2.04,"Regular"
"16175","United Kingdom",4,208.37,3.59,"Occasional"
"14470","United Kingdom",2,208.07,4.84,"Occasional"
"16455","United Kingdom",7,208.05,2.1,"Regular"
"15730","United Kingdom",3,207.73,2.97,"Occasional"
"14875","United Kingdom",2,207.69,4.42,"Occasional"
"17266","United Kingdom",3,207.61,2.6,"Occasional"
"17086","United Kingdom",6,207.45,2.16,"Regular"
"14439","Greece",1,207.39,6.48,"Occasional"
"15656","United Kingdom",4,207.33,4.41,"Occasional"
"17595","United Kingdom",2,207.31,2.5,"Occasional"
"17037","United Kingdom",1,207.26,2.76,"Occasional"
"17063","United Kingdom",7,207.17,2.66,"Regular"
"15812","United Kingdom",5,207.12,5.05,"Regular"
"15241","United Kingdom",8,207.02,1.88,"Regular"
"14856","United Kingdom",3,206.77,3.13,"Occasional"
"17727","United Kingdom",1,206.66,3.13,"Occasional"
"13761","United Kingdom",2,206.46,2.95,"Occasional"
"15579","United Kingdom",2,206.38,4.05,"Occasional"
"17873","United Kingdom",5,206.37,4.69,"Regular"
"12697","Sweden",3,206.13,5.03,"Occasional"
"16358","United Kingdom",4,205.83,1.89,"Occasional"
"16317","United Kingdom",3,205.58,2.98,"Occasional"
"13425","United Kingdom",3,205.46,2.63,"Occasional"
"12488","France",3,205.41,3.73,"Occasional"
"12689","France",2,205.34,2.85,"Occasional"
"17512","United Kingdom",10,205.21,1.95,"VIP"
"15208","United Kingdom",5,204.68,4.87,"Regular"
"12989","United Kingdom",15,204.26,3.19,"VIP"
"15339","United Kingdom",2,204.16,2.37,"Occasional"
"16960","United Kingdom",3,203.76,2.02,"Occasional"
"13875","United Kingdom",5,203.68,1.96,"Regular"
"12772","Portugal",1,203.54,3.7,"Occasional"
"17295","United Kingdom",3,203.53,2.95,"Occasional"
"17630","United Kingdom",2,203.45,7.83,"Occasional"
"12421","Spain",4,203.41,4.52,"Occasional"
"13959","United Kingdom",3,202.76,2.2,"Occasional"
"14408","United Kingdom",7,202.5,1.89,"Regular"
"16399","United Kingdom",2,201.93,2.77,"Occasional"
"15240","United Kingdom",5,201.89,2.59,"Regular"
"16980","United Kingdom",2,201.82,2.32,"Occasional"
"15050","United Kingdom",3,201.8,2.59,"Occasional"
"15018","United Kingdom",3,201.73,6.51,"Occasional"
"15184","United Kingdom",2,201.53,3.2,"Occasional"
"12545","Spain",2,201.19,4.02,"Occasional"
"13259","United Kingdom",1,200.83,2.31,"Occasional"
"13486","United Kingdom",3,200.79,2.91,"Occasional"
"16536","United Kingdom",1,200.21,3.64,"Occasional"
"13176","United Kingdom",1,199.98,2.78,"Occasional"
"13477","United Kingdom",6,199.94,2.53,"Regular"
"16444","United Kingdom",4,199.55,2.38,"Occasional"
"17537","United Kingdom",2,199.53,2.66,"Occasional"
"17931","United Kingdom",2,199.51,3.07,"Occasional"
"14692","United Kingdom",4,199.4,2.93,"Occasional"
"17888","United Kingdom",8,199.32,2.97,"Regular"
"13294","United Kingdom",2,199.2,3.69,"Occasional"
"16842","United Kingdom",3,199.15,3.16,"Occasional"
"16214","United Kingdom",3,199.12,4.53,"Occasional"
"17374","United Kingdom",2,198.79,7.1,"Occasional"
"17302","United Kingdom",5,198.02,2.51,"Regular"
"13314","United Kingdom",3,197.65,3.19,"Occasional"
"15103","United Kingdom",2,197.64,5.65,"Occasional"
"12620","France",3,197.6,2.15,"Occasional"
"16674","United Kingdom",2,197.42,2.01,"Occasional"
"12435","Denmark",2,197.25,5.48,"Occasional"
"12724","France",4,197.22,3.72,"Occasional"
"13652","United Kingdom",3,196.77,3.12,"Occasional"
"15398","United Kingdom",2,196.72,2.69,"Occasional"
"13077","United Kingdom",4,196.65,1.76,"Occasional"
"14965","United Kingdom",2,196.56,2.37,"Occasional"
"15344","United Kingdom",3,196.54,7.56,"Occasional"
"14664","United Kingdom",2,196.29,1.98,"Occasional"
"14383","United Kingdom",3,196.23,3.33,"Occasional"
"13389","United Kingdom",3,196.09,3.84,"Occasional"
"16350","United Kingdom",4,196.01,3.44,"Occasional"
"13719","United Kingdom",5,195.96,3.27,"Regular"
"17633","United Kingdom",4,195.82,2.8,"Occasional"
"15643","United Kingdom",3,195.79,5.93,"Occasional"
"14508","United Kingdom",2,195.64,3.43,"Occasional"
"17415","United Kingdom",1,195.53,13.97,"Occasional"
"15608","United Kingdom",4,195.34,3.26,"Occasional"
"15054","United Kingdom",2,195.26,1.71,"Occasional"
"15977","United Kingdom",2,194.96,3.0,"Occasional"
"12997","United Kingdom",4,194.36,3.29,"Occasional"
"15712","United Kingdom",5,194.34,3.67,"Regular"
"14226","United Kingdom",5,194.28,2.9,"Regular"
"13821","United Kingdom",2,194.21,3.29,"Occasional"
"13501","Switzerland",1,194.07,3.73,"Occasional"
"14452","United Kingdom",2,193.92,3.13,"Occasional"
"13846","United Kingdom",3,193.87,3.52,"Occasional"
"17988","United Kingdom",7,193.6,5.09,"Regular"
"15025","United Kingdom",1,193.46,2.69,"Occasional"
"16072","United Kingdom",1,193.19,8.4,"Occasional"
"18248","United Kingdom",2,192.97,4.11,"Occasional"
"16804","United Kingdom",3,192.85,3.21,"Occasional"
"16637","United Kingdom",4,192.72,2.79,"Occasional"
"17466","United Kingdom",2,192.33,4.69,"Occasional"
"12679","France",4,192.2,4.0,"Occasional"
"13320","United Kingdom",4,192.19,1.81,"Occasional"
"14130","United Kingdom",1,191.98,2.87,"Occasional"
"12722","France",4,191.87,3.62,"Occasional"
"15480","Malta",1,191.87,4.26,"Occasional"
"14396","United Kingdom",2,191.76,2.63,"Occasional"
"15258","United Kingdom",2,191.68,5.64,"Occasional"
"16268","United Kingdom",2,191.66,4.26,"Occasional"
"13167","United Kingdom",4,191.64,2.95,"Occasional"
"12876","Belgium",2,191.63,2.25,"Occasional"
"13995","United Kingdom",5,191.57,2.23,"Regular"
"12405","Finland",1,191.39,3.54,"Occasional"
"16010","United Kingdom",3,191.25,2.22,"Occasional"
"12534","Germany",1,191.23,3.04,"Occasional"
"18005","United Kingdom",2,191.18,3.19,"Occasional"
"13183","United Kingdom",9,191.07,2.03,"Regular"
"12645","Germany",4,190.61,2.61,"Occasional"
"12857","United Kingdom",2,190.55,4.14,"Occasional"
"18144","United Kingdom",12,190.51,4.43,"VIP"
"17994","United Kingdom",4,190.5,2.35,"Occasional"
"16667","United Kingdom",2,189.82,3.58,"Occasional"
"14837","United Kingdom",4,189.76,1.76,"Occasional"
"15801","United Kingdom",3,189.71,2.96,"Occasional"
"12951","United Kingdom",6,189.38,3.01,"Regular"
"14474","United Kingdom",1,189.31,6.53,"Occasional"
"12680","France",4,189.17,3.64,"Occasional"
"12356","Portugal",3,188.87,3.2,"Occasional"
"12762","Portugal",2,188.79,2.74,"Occasional"
"16101","United Kingdom",1,188.78,2.48,"Occasional"
"15680","United Kingdom",3,188.76,2.42,"Occasional"
"16897","United Kingdom",2,188.69,5.1,"Occasional"
"17387","United Kingdom",2,188.58,2.42,"Occasional"
"18230","United Kingdom",7,188.48,2.19,"Regular"
"15671","United Kingdom",7,188.47,2.42,"Regular"
"16500","United Kingdom",6,188.32,17.12,"Regular"
"17867","United Kingdom",6,188.08,2.38,"Regular"
"12541","Spain",3,188.02,3.62,"Occasional"
"17874","United Kingdom",6,187.89,4.08,"Regular"
"13055","United Kingdom",3,187.8,2.47,"Occasional"
"16769","United Kingdom",1,187.75,4.69,"Occasional"
"16734","United Kingdom",3,187.39,3.54,"Occasional"
"15066","United Kingdom",1,187.34,4.46,"Occasional"
"15721","United Kingdom",1,187.2,2.06,"Occasional"
"17375","United Kingdom",3,187.01,2.71,"Occasional"
"17597","United Kingdom",1,186.96,3.4,"Occasional"
"13538","United Kingdom",7,186.91,7.48,"Regular"
"12625","Germany",2,186.74,2.17,"Occasional"
"13655","United Kingdom",2,186.46,3.33,"Occasional"
"15507","United Kingdom",1,186.45,4.05,"Occasional"
"17649","United Kingdom",1,186.22,3.58,"Occasional"
"14048","United Kingdom",1,186.07,2.19,"Occasional"
"13171","United Kingdom",3,186.05,4.04,"Occasional"
"12599","France",7,185.77,3.0,"Regular"
"14035","United Kingdom",5,185.48,2.81,"Regular"
"13447","United Kingdom",3,185.25,3.14,"Occasional"
"14005","United Kingdom",5,185.24,2.21,"Regular"
"17179","United Kingdom",3,185.15,2.31,"Occasional"
"13117","United Kingdom",8,185.01,2.43,"Regular"
"14198","United Kingdom",4,184.69,4.74,"Occasional"
"13601","United Kingdom",2,184.38,1.86,"Occasional"
"17864","United Kingdom",3,184.08,1.8,"Occasional"
"17398","United Kingdom",3,183.98,4.84,"Occasional"
"12716","France",2,183.94,2.67,"Occasional"
"14998","United Kingdom",2,183.93,2.45,"Occasional"
"12431","Belgium",2,183.92,3.41,"Occasional"
"12434","Australia",2,183.63,3.67,"Occasional"
"17936","United Kingdom",1,183.57,2.38,"Occasional"
"14231","United Kingdom",3,183.48,3.67,"Occasional"
"13037","United Kingdom",3,183.43,3.82,"Occasional"
"17770","United Kingdom",5,183.43,4.83,"Regular"
"16212","United Kingdom",2,183.19,4.47,"Occasional"
"16368","United Kingdom",2,183.15,2.41,"Occasional"
"16364","United Kingdom",2,183.04,3.45,"Occasional"
"14177","United Kingdom",4,182.56,4.35,"Occasional"
"17564","United Kingdom",3,182.4,3.72,"Occasional"
"12413","France",3,182.34,4.8,"Occasional"
"12552","Italy",2,182.31,9.12,"Occasional"
"12601","Germany",5,182.31,6.51,"Regular"
"13023","United Kingdom",2,182.1,4.55,"Occasional"
"14265","Unspecified",2,181.75,5.86,"Occasional"
"14352","United Kingdom",4,181.7,3.87,"Occasional"
"18036","United Kingdom",3,181.64,1.89,"Occasional"
"13851","United Kingdom",3,181.35,2.24,"Occasional"
"14859","United Kingdom",4,181.34,3.13,"Occasional"
"13356","United Kingdom",1,181.28,4.32,"Occasional"
"14397","United Kingdom",19,180.87,2.08,"VIP"
"15215","United Kingdom",3,180.84,5.17,"Occasional"
"16954","United Kingdom",9,180.63,3.35,"Regular"
"14607","United Kingdom",14,180.61,2.1,"VIP"
"17247","United Kingdom",1,180.51,3.28,"Occasional"
"18237","United Kingdom",5,180.42,2.96,"Regular"
"16184","United Kingdom",6,180.36,4.01,"Regular"
"14447","United Kingdom",5,180.36,2.58,"Regular"
"18192","United Kingdom",1,180.33,4.01,"Occasional"
"16777","United Kingdom",2,180.19,3.6,"Occasional"
"13549","United Kingdom",7,180.14,3.53,"Regular"
"14818","United Kingdom",3,180.07,3.75,"Occasional"
"15392","United Kingdom",4,180.02,2.14,"Occasional"
"14549","United Kingdom",1,179.9,3.21,"Occasional"
"16553","United Kingdom",12,179.86,2.14,"VIP"
"15831","United Kingdom",3,179.63,2.64,"Occasional"
"17412","United Kingdom",7,179.59,2.72,"Regular"
"14738","United Kingdom",7,179.21,3.32,"Regular"
"14185","United Kingdom",1,179.2,59.73,"Occasional"
"14770","United Kingdom",2,179.11,3.44,"Occasional"
"17653","United Kingdom",4,179.04,4.07,"Occasional"
"15434","United Kingdom",5,178.76,3.25,"Regular"
"12348","Finland",4,178.71,5.76,"Occasional"
"15203","United Kingdom",6,178.66,1.26,"Regular"
"17042","United Kingdom",5,178.63,1.82,"Regular"
"14672","United Kingdom",2,178.22,2.92,"Occasional"
"13417","United Kingdom",2,177.98,6.36,"Occasional"
"14984","United Kingdom",2,177.97,4.34,"Occasional"
"16554","United Kingdom",3,177.82,3.42,"Occasional"
"13138","United Kingdom",6,177.76,2.82,"Regular"
"13741","United Kingdom",3,177.67,5.23,"Occasional"
"14594","United Kingdom",2,177.51,3.35,"Occasional"
"17809","United Kingdom",12,177.25,2.91,"VIP"
"12455","Spain",4,177.24,3.69,"Occasional"
"14673","United Kingdom",5,177.23,2.4,"Regular"
"15825","United Kingdom",1,176.79,8.84,"Occasional"
"14948","United Kingdom",6,176.76,2.81,"Regular"
"16480","United Kingdom",1,176.52,3.33,"Occasional"
"16571","United Kingdom",3,176.52,2.03,"Occasional"
"14038","United Kingdom",3,176.43,1.92,"Occasional"
"15117","United Kingdom",5,176.22,2.23,"Regular"
"12550","Spain",1,176.15,3.09,"Occasional"
"13835","United Kingdom",4,176.03,3.2,"Occasional"
"17772","United Kingdom",2,176.01,3.32,"Occasional"
"16169","United Kingdom",4,175.94,2.07,"Occasional"
"16043","United Kingdom",4,175.77,4.51,"Occasional"
"13297","United Kingdom",4,175.7,2.98,"Occasional"
"14880","United Kingdom",3,175.69,3.74,"Occasional"
"13341","United Kingdom",1,175.65,4.18,"Occasional"
"18188","United Kingdom",3,175.56,2.47,"Occasional"
"12778","Netherlands",6,175.47,3.51,"Regular"
"12826","United Kingdom",7,175.42,1.93,"Regular"
"16539","United Kingdom",4,175.2,3.89,"Occasional"
"17105","United Kingdom",2,175.01,1.94,"Occasional"
"16805","United Kingdom",2,174.86,1.78,"Occasional"
"17724","United Kingdom",3,174.85,4.37,"Occasional"
"14321","United Kingdom",5,174.5,1.42,"Regular"
"13611","United Kingdom",3,174.25,2.35,"Occasional"
"15866","United Kingdom",1,174.25,3.87,"Occasional"
"16062","United Kingdom",4,174.24,2.72,"Occasional"
"14078","United Kingdom",6,174.23,2.68,"Regular"
"14127","United Kingdom",3,174.22,3.96,"Occasional"
"16270","United Kingdom",1,174.03,3.22,"Occasional"
"15472","United Kingdom",1,173.98,2.29,"Occasional"
"12611","Italy",1,173.88,2.68,"Occasional"
"13662","United Kingdom",3,173.84,3.28,"Occasional"
"17422","United Kingdom",6,173.68,1.48,"Regular"
"13941","United Kingdom",5,173.63,3.86,"Regular"
"16152","United Kingdom",1,173.31,5.98,"Occasional"
"17350","United Kingdom",4,173.29,2.44,"Occasional"
"13309","United Kingdom",5,173.14,1.62,"Regular"
"12828","United Kingdom",6,173.04,3.09,"Regular"
"13282","United Kingdom",3,173.02,4.68,"Occasional"
"15406","United Kingdom",2,173.02,3.26,"Occasional"
"17007","United Kingdom",6,172.86,3.32,"Regular"
"17090","United Kingdom",7,172.75,2.74,"Regular"
"16807","United Kingdom",3,172.2,2.57,"Occasional"
"13814","Germany",2,172.18,3.02,"Occasional"
"16688","United Kingdom",4,172.05,2.78,"Occasional"
"13822","United Kingdom",2,171.89,1.79,"Occasional"
"17250","United Kingdom",2,171.8,3.01,"Occasional"
"15304","United Kingdom",8,171.75,7.47,"Regular"
"15932","United Kingdom",8,171.67,1.49,"Regular"
"17052","United Kingdom",1,171.47,1.86,"Occasional"
"12987","United Kingdom",2,171.1,6.11,"Occasional"
"15550","United Kingdom",4,171.04,2.8,"Occasional"
"17115","United Kingdom",3,170.91,4.38,"Occasional"
"14511","United Kingdom",5,170.12,2.5,"Regular"
"12901","United Kingdom",28,170.1,1.47,"VIP"
"16902","United Kingdom",1,170.07,3.87,"Occasional"
"17411","United Kingdom",3,169.91,4.14,"Occasional"
"13379","United Kingdom",3,169.78,1.75,"Occasional"
"15630","United Kingdom",2,169.63,2.83,"Occasional"
"15429","United Kingdom",2,169.57,2.07,"Occasional"
"17671","United Kingdom",4,169.46,3.2,"Occasional"
"12398","Switzerland",1,169.38,1.99,"Occasional"
"12642","Germany",3,168.76,3.59,"Occasional"
"17254","United Kingdom",2,168.62,1.51,"Occasional"
"17002","United Kingdom",3,168.5,3.44,"Occasional"
"17311","United Kingdom",2,168.45,3.06,"Occasional"
"12514","Italy",1,168.14,3.3,"Occasional"
"12654","Germany",5,167.98,4.42,"Regular"
"15134","United Kingdom",8,167.96,2.3,"Regular"
"16900","United Kingdom",3,167.88,2.13,"Occasional"
"16639","United Kingdom",3,167.74,3.35,"Occasional"
"16895","United Kingdom",1,167.73,2.43,"Occasional"
"13878","United Kingdom",1,167.59,4.66,"Occasional"
"13396","United Kingdom",2,167.48,3.89,"Occasional"
"14171","United Kingdom",1,167.41,2.89,"Occasional"
"15245","United Kingdom",3,167.0,1.88,"Occasional"
"18221","United Kingdom",5,166.67,2.6,"Regular"
"14104","United Kingdom",2,166.61,7.93,"Occasional"
"18143","United Kingdom",2,166.43,2.73,"Occasional"
"13313","United Kingdom",5,166.32,2.13,"Regular"
"15903","United Kingdom",7,166.14,2.25,"Regular"
"14036","United Kingdom",1,166.13,4.37,"Occasional"
"14985","United Kingdom",2,166.02,1.91,"Occasional"
"16692","United Kingdom",2,165.95,55.32,"Occasional"
"18130","United Kingdom",3,165.87,2.37,"Occasional"
"16445","United Kingdom",1,165.82,2.63,"Occasional"
"13192","United Kingdom",2,165.61,2.63,"Occasional"
"14748","United Kingdom",5,165.56,1.86,"Regular"
"12412","Denmark",3,165.54,2.71,"Occasional"
"17070","United Kingdom",1,165.46,2.59,"Occasional"
"13681","United Kingdom",4,165.44,2.9,"Occasional"
"12784","Portugal",2,165.29,2.8,"Occasional"
"17006","United Kingdom",4,164.99,3.75,"Occasional"
"12758","Portugal",2,164.96,1.7,"Occasional"
"13888","United Kingdom",2,164.87,4.12,"Occasional"
"18236","United Kingdom",6,164.8,3.36,"Regular"
"17950","United Kingdom",3,164.79,2.32,"Occasional"
"12410","Switzerland",2,164.72,6.34,"Occasional"
"12872","United Kingdom",2,164.71,2.5,"Occasional"
"15109","United Kingdom",1,164.65,5.88,"Occasional"
"18001","United Kingdom",2,164.59,2.84,"Occasional"
"15891","United Kingdom",1,164.41,2.65,"Occasional"
"12458","Switzerland",2,164.4,4.33,"Occasional"
"15460","United Kingdom",1,164.04,2.83,"Occasional"
"17968","United Kingdom",1,163.98,1.93,"Occasional"
"14102","United Kingdom",5,163.88,2.07,"Regular"
"12701","Germany",2,163.81,3.09,"Occasional"
"16463","United Kingdom",4,163.44,1.99,"Occasional"
"12478","Greece",1,163.36,4.54,"Occasional"
